paperid,studyid,reportid,title,keywords,number_of_total_participants,number_of_total_male,number_of_total_female,from_age,to_age,mean_age,sd_age,type_of_visual_display,type_of_audio,type_of_applications,specific_terms,ipq_in_language,is_ipq_used_right,paper_note,total_duration,number_of_user_studies,study_name,duration_of_stay,number_of_study_participants,number_of_study_male,number_of_study_female,from_age_study,to_age_study,mean_age_study,sd_age_study,experiment_design,how_score_is_reported,report_style,report_form,when_the_questionnaire_is_filled,is_score_reported_for_each_time,analysis_techniques,posthoc_tests,finding,number_of_conditions,condition_name,element_name,is_interaction,participant_per_element,original_rating_scale,original_total_sp,original_total_inv,original_total_real,original_total_gp,original_total_overall,original_mean_sp,original_mean_inv,original_mean_real,original_mean_gp,original_mean_overall,standard_rating_scale,standard_total,standard_total_each_item,is_subscale_fully_reported,standard_sp,standard_inv,standard_real,standard_gp,standard_sp_each_item,standard_inv_each_item,standard_real_each_item,standard_gp_each_item,visual_display,cites,authors,year,source,publisher,articleURL,citesURL,gsRank,queryDate,type,doi,issn,citationURL,volume,issue,startPage,endPage,ecc,citesPerYear,citesPerAuthor,authorCount,age,isIPQUsed,topic,note,is_scale_recover,scale_note,report_type,ranking_class,sp_ranking_class,inv_ranking_class,real_ranking_class,gp_ranking_class
200,211,,Interactive cultural story-telling virtual environments using San stories,[],64,,,,,,,"[""3D Graphics - Monoscopic""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,34,,,,,,,"""between-subject""","""whole questionnaire""","""TotalScore//SD/""","""Chart""","[""After""]",No,"[""ANOVA""]","""""","""""",1,,,No,,17,-99999,-99999,-99999,-99999,57.12,-99999,-99999,-99999,-99999,4.08,-33,1.12,0.08,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - Monoscopic,0,M Lesaoana,2004,,open.uct.ac.za,https://open.uct.ac.za/handle/11427/6411,,506,43676,,,,,,,,,0,0,0,1,,YES,Storytelling,Unknown Scale,Yes,Scale might be from 1 to 7 based on questionnaire.,,Class Moderate,,,,
205,218,,Virtual viewing time: the relationship between presence and sexual interest in androphilic and gynephilic men,[],55,,,,,,,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,45,25/20,0/0,,,26.92/30.85,7.79/10.220,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""Linear mixed model""]","""""","""""",1,,,Yes,,06,16.75,9.56,10.72,0.78,32.2,3.35,2.39,2.68,0.78,2.3,-33,-9.8,-0.7,Yes,1.75,-2.44,-1.28,-2.22,0.35,-0.61,-0.32,-2.22,3D Graphics - Monoscopic,10,P Fromberger; S Meyer; C Kempf; K Jordan; JL M�ller,2015,PloS one,journals.plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0127156,https://scholar.google.com/scholar?cites=11386196429299405887&as_sdt=2005&sciodt=0;5&hl=en,182,43628,HTML,,,,,,,,10,2.5,2,5,4,YES,,,,,,Class Low,,,,
213,227,,Evaluating autostereoscopic 3D baseball games using signal detection theory and receiver operating characteristic space,"[""Autostereoscopic 3D"","" Signal detection theory (SDT)"","" Receiver operating characteristic (ROC) space"","" Visual fatigue"","" Presence""]",25,12,13,,,20.2,2.58,"[""3D Graphics - Monoscopic""]","[""Unknown""]","[""Design and visualization"",""Entertainment and game"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""The rating of items ranges from 0 to 3""",,1,"""Study 1""",,25,12,13,,,20.2,2.58,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""Unknown""]",No,"[""ANOVA""]","""""","""""",1,,,No,,03,-99999,-99999,-99999,-99999,16.94,-99999,-99999,-99999,-99999,1.21,-33,-8.12,-0.58,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - Monoscopic,0,"PH Lin, CH Chen",2019,International Journal of Industrial Ergonomics,Elsevier,https://www.sciencedirect.com/science/article/pii/S0169814118304967,,272,43676,,,,,,,,,0,0,0,2,,YES,Autostereoscopic,,No,,,Class Low,,,,
214,228,,Exploring Staircases as Architectural Cues in Virtual Vertical Navigation,"[""Virtual environment"","" Vertical navigation"","" Architectural cue Staircase"","" Geometric attribute"","" Individual difference""]",180,90,90,18,34,22.39,2.17,"[""3D Graphics - Monoscopic""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""",[],"""Not Sure""","""""",,1,"""Study 1""",,180,90,90,18,34,22.39,2.17,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,[],"""""","""""",1,,,No,,17,22.9,14.96,13.72,5.17,59.22,4.58,3.74,3.43,5.17,4.23,-33,3.22,0.23,Yes,2.9,-1.04,-2.28,1.17,0.58,-0.26,-0.57,1.17,3D Graphics - Monoscopic,0,"M İpek, D Halime",2020,International Journal of Human-Computer Studies,Elsevier,https://www.sciencedirect.com/science/article/pii/S1071581920300021,,925,43929.88681,,,,,,,,,0,0,0,2,1,YES,,,No,,,Class High,,,,
216,230,,Familiarization tours for first-time users of highly automated cars: Comparing the effects of virtual environments with different levels of interaction fidelity,"[""Virtual Reality"","" Interaction Fidelity"","" Training"","" Trust"","" Takeover"","" Highly Automated Driving""]",84,,38,,,24.18,8.3,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Unknown""]","[""Design and visualization"",""Interaction techniques"",""Social Science and psychology""]","""""",[],"""Not Sure""","""Four Groups, only three reporting the IPQ scores""",,1,"""Study 1""",,84,,38,,,24.18,8.3,"""between-subject""","""each component""","""/Mean//""","""Chart""","[""Unknown""]",No,"[""Chisquare""]","""Mann-Whitney post-hoc""","""""",1,,,No,,06,9.5,8.96,7.52,2.24,28.98,1.9,2.24,1.88,2.24,2.07,-33,-13.02,-0.93,Yes,-5.5,-3.04,-4.48,-0.76,-1.1,-0.76,-1.12,-0.76,3D Graphics - Monoscopic,1,"M Ebnali, R Lamb, R Fathi",2020,arXiv preprint arXiv:2002.07968,arxiv.org,https://arxiv.org/abs/2002.07968,,619,4/8/2020 21:17,,,,,,,,,1,1,0,3,1,YES,,,No,,,Class Low,,,,
222,236,,Recommendations for the design of digital escape route signage from an age-differentiated experimental study,"[""Digital escape route signage"","" Updates"","" Dynamic signage"","" Flashing"","" Prohibition signage"","" Evacuation"","" Egress"","" Elderly"","" Decision-making"","" Strain""]",60,,,20,79,,,"[""3D Graphics - Monoscopic""]","[""Stereo sound""]","[""Design and visualization"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,60,,,20,79,,,"""between-subject""","""whole questionnaire""","""/Mean//""","""Chart""","[""After""]",No,"[""ANOVA""]","""""","""""",1,,,Yes,,06,-99999,-99999,-99999,-99999,35,-99999,-99999,-99999,-99999,2.5,-33,-7,-0.5,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - Monoscopic,0,"ST Kwee-Meier, A Mertens, S Jeschke",2019,Fire Safety Journal,Elsevier,https://www.sciencedirect.com/science/article/pii/S0379711218302716,,869,43929.88681,HTML,,,,,,,,0,0,0,3,1,YES,,,No,,,Class Low,,,,
225,239,,Virtual Reality Aids Game Navigation: Evidence from the Hypertext Lostness Measure,"[""virtual reality (VR)"","" knowledge"","" serious games"","" learning"","" lostness"","" navigation""]",25,12,13,13,18,15.00,1.32,"[""3D Graphics - Monoscopic"",""3D Graphics - HMD VR/MR""]","[""Stereo sound""]","[""Design and visualization"",""Entertainment and game"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,25,12,13,13,18,15.00,1.32,"""within-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""After""]",No,"[""Wilcoxon signed-rank test""]","""""","""""",1,,,No,,15,-99999,-99999,-99999,-99999,43.54,-99999,-99999,-99999,-99999,3.11,-33,2.24,0.16,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,3D Graphics - Monoscopic,0,"C Ferguson, EL van den Broekâ€¦",2020,"â€¦ , Behavior, and Social â€¦",liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/CYBER.2019.0435,,858,44056.4339,,,,,,,,,0,0,0,3,1,,,,No,,,Class Moderate,,,,
87,93,,Simulation system of electric-powered wheelchairs for training purposes,"[""alternative interface"","" electric-powered wheelchair"","" eye tracking"","" immersion"","" joystick"",""simulator"","" training"","" virtual reality""]",20,,,18,36,,,"[""3D Graphics - HMD VR/MR"",""Projection Display""]","[""Unknown""]","[""Design and visualization"",""Healthcare and clinical therapies"",""Interaction techniques"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,20,,,18,36,,,"""between-subject""","""each component""","""/Mean/SD/""","""Chart""","[""After"",""Unknown""]",No,[],"""""","""""",1,,,No,,06,20.4,14.12,13.72,4,52.64,4.08,3.53,3.43,4,3.76,-33,10.64,0.76,Yes,5.4,2.12,1.72,1,1.08,0.53,0.43,1,Projection Display,8,"KA Hernandez-Ossa, EH Montenegro-Couto, B Longo…",2020,Sensors,mdpi.com,https://www.mdpi.com/751058,"https://scholar.google.com/scholar?cites=13936616847538619018&as_sdt=2005&sciodt=0,5&hl=en",197,5/31/2023 16:56,,,,,,,,,8,2.67,2,4,3,,,,,,,Class Very High,,,,
97,104,,Temporal dynamics in the relation between presence and fear in virtual reality,"[""Virtual reality"","" Presence"","" Exposure therapy"","" Behavioral avoidance test"","" Anxiety disorders"","" Specific phobia""]",22,,22,19,38,25.18,5.58,"[""Projection Display""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""Exposure therapy""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",41.77/2.24,22,,,,,,,"""between-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""ANOVA""]","""""","""Strong correlations between presence and fear on the one-item presence measure assessed immediately after each exposure, but not on the IPQ administered at the end of the entire experiment.""",1,,,No,,06,13.9,9.88,11.36,3.32,39.9,2.78,2.47,2.84,3.32,2.85,-33,-2.1,-0.15,Yes,-1.1,-2.12,-0.64,0.32,-0.22,-0.53,-0.16,0.32,Projection Display,30,HM Peperkorn; J Diemer; A M�hlberger,2015,Computers in Human Behavior,Elsevier,https://www.sciencedirect.com/science/article/pii/S0747563215001260,https://scholar.google.com/scholar?cites=3537788879502462667&as_sdt=2005&sciodt=0;5&hl=en,7,43628,,,,,,,,,30,7.5,10,3,4,YES,Exposure Therapy,,No,,,Class Low,,,,
101,109,,Using presence to improve a virtual training environment,[],12,12,0,28,56,47.1,8.31,"[""Projection Display""]","[""Unknown""]","[""Education and training""]","""Virtual Training""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,12,,,,,,,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,50.68,-99999,-99999,-99999,-99999,3.62,-33,8.68,0.62,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,44,JG Tichon,2007,CyberPsychology & Behavior,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/cpb.2007.0005,https://scholar.google.com/scholar?cites=9704841968010122868&as_sdt=2005&sciodt=0;5&hl=en,36,43628,,,,,,,,,44,3.67,44,1,12,YES,Virtual Training,Only total score,No,Highest possible score 84,,Class High,,,,
104,112,,Presence within a mixed reality environment,[],21,17,4,16,50,,,"[""Projection Display""]","[""Unknown""]","[""Social Science and psychology""]","""Presence; Mixed reality""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,21,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""Pearson correlations; Spearman correlations""]","""Bonferroni""","""""",1,,,No,,-33,3.75,0.4,-3.84,0.95,2.94,0.75,0.1,-0.96,0.95,0.21,-33,2.94,0.21,Yes,3.75,0.4,-3.84,0.95,0.75,0.1,-0.96,0.95,Projection Display,42,PV Schaik; T Turnbull; AV Wersch�,2004,CyberPsychology &��,liebertpub.com,https://www.liebertpub.com/doi/abs/10.1089/cpb.2004.7.540,https://scholar.google.com/scholar?cites=4422636204725188312&as_sdt=2005&sciodt=0;5&hl=en,67,43628,,,,,,,,,42,2.8,11,4,15,YES,Presence,,No,,,Class Low,,,,
106,114,,Stress training and simulator complexity: why sometimes more is less,"[""task analysis"","" simulator"","" stress"","" cognitive training"","" presence""]",34,33,1,30,59,43.5,8.66,"[""Projection Display""]",[],"[""Education and training"",""Social Science and psychology""]","""Task analysis""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",45,34,,,,,,,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,[],"""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,51.66,-99999,-99999,-99999,-99999,3.69,-33,9.66,0.69,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,29,JG Tichon; GM Wallis,2010,Behaviour & Information Technology,Taylor & Francis,https://www.tandfonline.com/doi/abs/10.1080/01449290903420184,https://scholar.google.com/scholar?cites=14241305556039230361&as_sdt=2005&sciodt=0;5&hl=en,102,43628,,,,,,,,,29,3.22,15,2,9,YES,Task Analysis,,No,,,Class High,,,,
109,117,,Enhancing the visually induced self-motion illusion (vection) under natural viewing conditions in virtual reality,"[""Vection"","" psychophysics"","" spatial presence"","" virtual reality"","" illusions"","" motion simulation.""]",22,,,,,,,"[""Projection Display""]","[""Stereo sound""]","[""Social Science and psychology""]","""Vection""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,22,,,,,,,"""between-subject""","""each component""","""/Mean/SD/""","""Chart""","[""After""]",No,"[""Correlaration tests""]","""""","""""",1,,,No,,17,21.65,20.24,17.72,5.12,66.22,4.33,5.06,4.43,5.12,4.73,-33,10.22,0.73,Yes,1.65,4.24,1.72,1.12,0.33,1.06,0.43,1.12,Projection Display,25,BE Riecke; J Schulte-Pelkum�,2004,��Workshop Presence,academia.edu,http://www.academia.edu/download/2384840/982drjfkn4woz84.pdf,https://scholar.google.com/scholar?cites=9264505614785578962&as_sdt=2005&sciodt=0;5&hl=en,70,43628,PDF,,,,,,,,25,1.67,8,3,15,YES,Vection,,No,,,Class Very High,,,,
111,119,,Sense of presence and anxiety during virtual social interactions between a human and virtual humans,"[""Virtual reality therapy"","" Presence"","" Anxiety"","" Social phobia""]",38,6,32,,,22.3,5.7,"[""3D Graphics - HMD VR/MR"",""Projection Display""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""Virtual reality therapy""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",30,33,,,,,,,"""between-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,17,-99999,-99999,-99999,-99999,38.08,-99999,-99999,-99999,-99999,2.72,-33,-17.92,-1.28,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,19,N Morina; WP Brinkman; D Hartanto; PMG Emmelkamp,2014,PeerJ,peerj.com,https://peerj.com/articles/337/,https://scholar.google.com/scholar?cites=8533171674679781215&as_sdt=2005&sciodt=0;5&hl=en,10,43628,HTML,,,,,,,,19,3.8,5,4,5,YES,,Confused Scale,No,Rated from 0 (not at all) to 6 (very much). The IPQ can be used as a composite measure of sense of presence with scores ranging from 7 to 98,,Class Low,,,,
114,122,,Control over the virtual environment influences the presence and efficacy of a virtual reality intervention on pain.,"[""Virtual Reality"","" Presence"","" Interaction"","" Pain Tolerance""]",94,10,84,19,31,22.38,2.27,"[""Projection Display""]","[""Surround sound""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""Virtual Reality; Pain""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,94,,,,,,,"""between-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""After""]",No,"[""TTest"",""Pearson""]","""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,40.6,-99999,-99999,-99999,-99999,2.9,-33,-1.4,-0.1,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,12,O Guti�rrez-Mart�nez; J Guti�rrez-Maldonado�,2011,,researchgate.net,https://www.researchgate.net/profile/Brenda_Wiederhold/publication/316495448_Annual_Review_of_CyberTherapy_and_Telemedicine_Evidence-Based_Clinical_Applications_of_Information_Technology/links/590a531aaca272f6580b6f6c/Annual-Review-of-CyberTherapy-and-Telemedicine-Evidence-Based-Clinical-Applications-of-Information-Technology.pdf#page=102,https://scholar.google.com/scholar?cites=18263504806253000658&as_sdt=2005&sciodt=0;5&hl=en,162,43628,PDF,,,,,,,,12,1.5,4,3,8,YES,Pain,,No,"Overall, the ratings of presence was M = 2.9, SD = 1.2",,Class Low,,,,
119,127,,Influence of peripheral and stereoscopic vision on driving performance in a power wheelchair simulator system,"[""human-computer interaction"","" assessment"","" mobility"","" virtual environments"","" projection environments ""]",24,21,3,19,31,23.71,,"[""Projection Display""]","[""No sound""]","[""Social Science and psychology""]","""""","[""English""]","""Not Sure""","""""",,1,"""Study 1""",,24,,,,,,,"""within-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,-33,-99999,-99999,-99999,-99999,4.62,-99999,-99999,-99999,-99999,0.33,-33,4.62,0.33,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,10,A Alshaer; S Hoermann�,2013,��Conference on Virtual��,ieeexplore.ieee.org,https://ieeexplore.ieee.org/abstract/document/6662066/,https://scholar.google.com/scholar?cites=15503571753222875876&as_sdt=2005&sciodt=0;5&hl=en,224,43628,,,,,,,,,10,1.67,3,3,6,YES,,,No,,,Class Moderate,,,,
120,128,,Virtual training environments to improve train driver's crisis decision making,"["" ""]",12,12,0,28,56,47.1,8.31,"[""Other""]","[""Unknown""]","[""Education and training"",""Social Science and psychology""]","""""","[""Other""]","""Yes""","""""",,1,"""Study 1""",,12,,,,,,,"""within-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",1,,,No,,06,-99999,-99999,-99999,-99999,50.68,-99999,-99999,-99999,-99999,3.62,-33,8.68,0.62,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,10,J Tichon; G Wallis; T Mildred,2006,,eprints.qut.edu.au,https://eprints.qut.edu.au/123283/,https://scholar.google.com/scholar?cites=11682706436147653620&as_sdt=2005&sciodt=0;5&hl=en,81,43628,,,,,,,,,10,0.77,3,3,13,YES,,,No,,,Class High,,,,
122,130,,Interactive and passive virtual reality distraction: effects on presence and pain intensity.,"[""Virtual Reality Distraction"","" Presence"","" Interaction"","" Pain Intensity""]",68,16,52,19,36,21.8,4.3,"[""Projection Display""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",,68,,,,,,,"""within-subject""","""whole questionnaire""","""/Mean/SD/""","""Other""","[""After""]",No,"[""TTest""]","""""","""""",2,,,No,,06,-99999,-99999,-99999,-99999,43.4,-99999,-99999,-99999,-99999,3.1,-33,1.4,0.1,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,9,J Gutierrez-Maldonado; O Gutierrez-Martinez�,2011,,researchgate.net,https://www.researchgate.net/profile/Brenda_Wiederhold/publication/316495448_Annual_Review_of_CyberTherapy_and_Telemedicine_Evidence-Based_Clinical_Applications_of_Information_Technology/links/590a531aaca272f6580b6f6c/Annual-Review-of-CyberTherapy-and-Telemedicine-Evidence-Based-Clinical-Applications-of-Information-Technology.pdf#page=66,https://scholar.google.com/scholar?cites=10823446991686916754&as_sdt=2005&sciodt=0;5&hl=en,159,43628,PDF,,,,,,,,9,1.13,3,3,8,YES,,,No,,,Class Low,,,,
137,145,,(Not) Alone in the World: Cheating in the Presence of a Virtual Observer,"[""virtual reality experiment"","" cheating"","" watching eyes effect""]",118,,,,,,,"[""Other""]","[""Unknown""]","[""Social Science and psychology""]","""""","[""Not Mentioned""]","""Not Sure""","""""",20,1,"""Study 1""",,118,,,,,,,"""between-subject""","""whole questionnaire""","""TotalScore//SD/""","""Other""","[""After""]",No,"[""Wilcoxon ranksum test""]","""""","""""",2,,,No,,06,-99999,-99999,-99999,-99999,36.96,-99999,-99999,-99999,-99999,2.64,-33,-5.04,-0.36,No,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,Projection Display,1,JM Mol; E van der Heijden�,2018,Available at SSRN��,papers.ssrn.com,https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3267125,https://scholar.google.com/scholar?cites=13836168972371255793&as_sdt=2005&sciodt=0;5&hl=en,211,43628,,,,,,,,,1,1,0,3,1,YES,Treatment,,No,,,Class Low,,,,
141,149,,Within-and between-session prefrontal cortex response to virtual reality exposure therapy for acrophobia,"[""VRET"","" prefrontal cortex"","" fNIRS"","" phobia"","" virtual reality"","" anxiety""]",13,,,,,42.30,16.57,"[""Projection Display""]","[""Unknown""]","[""Healthcare and clinical therapies"",""Social Science and psychology""]","""Exposure Therapy""","[""Not Mentioned""]","""Not Sure""","""""",,1,"""Study 1""",50,13,,,,,,,"""within-subject""","""each component""","""/Mean/SD/""","""Other""","[""After""]",No,"[""Correlation analysis""]","""""","""""",1,,,No,,17,26.45,15.84,15.84,5.38,65.1,5.29,3.96,3.96,5.38,4.65,-33,9.1,0.65,Yes,6.45,-0.16,-0.16,1.38,1.29,-0.04,-0.04,1.38,Projection Display,1,A Landowska; D Roberts; P Eachus�,2018,Frontiers in human��,ncbi.nlm.nih.gov,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6221970/,https://scholar.google.com/scholar?cites=10200413578083259654&as_sdt=2005&sciodt=0;5&hl=en,301,43628,HTML,,,,,,,,1,1,0,4,1,YES,Exposure Therapy,Unknown Scale,Yes,In general participants reported moderate level of presence,,Class High,,,,
